date,symbol,open_price,adj_close,volume,FED_RATE,INFLATION_CPI,CONSUMER_CONFIDENCE,SP500,VIX,US10Y,stock_return
2018-01-17,AAPL,41.214329,41.904552,137547200,1.41,248.859,95.7,2802.56,11.91,2.57,0.0165163842
2018-01-18,AAPL,41.967727,41.94199,124773600,1.41,248.859,95.7,2798.03,12.22,2.62,0.0008933979
2018-01-18,GOOGL,56.540294,56.372562,27498000,1.41,248.859,95.7,2798.03,12.22,2.62,-0.002747724
2018-01-18,NVDA,5.536471,5.548833,408632000,1.41,248.859,95.7,2798.03,12.22,2.62,-0.0012461308
2018-01-19,NVDA,5.639073,5.689013,609380000,1.41,248.859,95.7,2810.3,11.27,2.64,0.0252629902
2018-01-19,GOOGL,56.474791,56.746239,30552000,1.41,248.859,95.7,2810.3,11.27,2.64,0.0066286911
2018-01-19,AAPL,41.789901,41.754807,129700400,1.41,248.859,95.7,2810.3,11.27,2.64,-0.0044629113
2018-01-22,AAPL,41.483401,41.413208,108434400,1.41,248.859,95.7,2832.97,11.03,2.66,-0.0081810584
2018-01-22,GOOGL,56.762124,57.771496,29550000,1.41,248.859,95.7,2832.97,11.03,2.66,0.0180674021
2018-01-22,NVDA,5.696925,5.777522,550944000,1.41,248.859,95.7,2832.97,11.03,2.66,0.015557814
2018-01-23,NVDA,5.830923,5.906576,475228000,1.41,248.859,95.7,2839.13,11.1,2.63,0.0223372716
2018-01-23,GOOGL,58.09207,58.367489,39138000,1.41,248.859,95.7,2839.13,11.1,2.63,0.0103163858
2018-01-23,AAPL,41.483401,41.422565,130756400,1.41,248.859,95.7,2839.13,11.1,2.63,0.0002259533
2018-01-24,AAPL,41.471698,40.76276,204420400,1.41,248.859,95.7,2837.54,11.47,2.65,-0.015928644
2018-01-24,GOOGL,58.804693,58.125324,37128000,1.41,248.859,95.7,2837.54,11.47,2.65,-0.004148964
2018-01-24,NVDA,5.909789,5.829687,579972000,1.41,248.859,95.7,2837.54,11.47,2.65,-0.013017532
2018-01-25,NVDA,5.884078,5.843285,409884000,1.41,248.859,95.7,2839.25,11.58,2.63,0.0023326197
2018-01-25,GOOGL,58.592787,58.66375,29984000,1.41,248.859,95.7,2839.25,11.58,2.63,0.0092631818
2018-01-25,AAPL,40.830609,40.035103,166116000,1.41,248.859,95.7,2839.25,11.58,2.63,-0.0178510316
2018-01-26,AAPL,40.243344,40.128696,156572000,1.41,248.859,95.7,2872.87,11.08,2.66,0.0023377884
2018-01-26,GOOGL,58.931236,58.932724,42170000,1.41,248.859,95.7,2872.87,11.08,2.66,0.0045850172
2018-01-26,NVDA,5.887045,6.015851,516356000,1.41,248.859,95.7,2872.87,11.08,2.66,0.0295324311
2018-01-29,NVDA,6.001266,6.102878,455116000,1.41,248.859,95.7,2853.53,13.84,2.7,0.0144661349
2018-01-29,GOOGL,58.954558,58.879128,31494000,1.41,248.859,95.7,2853.53,13.84,2.7,-0.0009094522
2018-01-29,AAPL,39.812839,39.2981,202561600,1.41,248.859,95.7,2853.53,13.84,2.7,-0.0206983281
2018-01-30,AAPL,38.729534,39.066456,184192800,1.41,248.859,95.7,2822.43,14.79,2.73,-0.0058945262
2018-01-30,GOOGL,58.444414,58.427044,37338000,1.41,248.859,95.7,2822.43,14.79,2.73,-0.0076781638
2018-01-30,NVDA,5.960965,6.000769,570832000,1.41,248.859,95.7,2822.43,14.79,2.73,-0.0167312021
2018-01-31,NVDA,6.076175,6.076917,478576000,1.41,248.859,95.7,2823.81,13.54,2.72,0.0126897122
2018-01-31,GOOGL,58.746627,58.667725,36022000,1.41,248.859,95.7,2823.81,13.54,2.72,0.0041193372
2018-01-31,AAPL,39.043056,39.17408,129915600,1.41,248.859,95.7,2823.81,13.54,2.72,0.0027548968
2018-02-01,AAPL,39.113254,39.255978,188923200,1.42,249.529,99.7,2821.98,13.47,2.78,0.0020906103
2018-02-01,GOOGL,58.358556,58.636456,73514000,1.42,249.529,99.7,2821.98,13.47,2.78,-0.000532986
2018-02-01,NVDA,5.896935,5.945886,519224000,1.42,249.529,99.7,2821.98,13.47,2.78,-0.0215620902
2018-02-02,NVDA,5.859355,5.773318,718464000,1.42,249.529,99.7,2762.13,17.31,2.84,-0.0290230658
2018-02-02,GOOGL,55.948269,55.540352,117842000,1.42,249.529,99.7,2762.13,17.31,2.84,-0.0528016852
2018-02-02,AAPL,38.839497,37.552647,346375200,1.42,249.529,99.7,2762.13,17.31,2.84,-0.0433903598
2018-02-05,AAPL,37.225091,36.614422,290954000,1.42,249.529,99.7,2648.94,37.32,2.77,-0.0249842522
2018-02-05,GOOGL,54.617822,52.721153,83550000,1.42,249.529,99.7,2648.94,37.32,2.77,-0.0507594661
2018-02-05,NVDA,5.612126,5.28331,1165204000,1.42,249.529,99.7,2648.94,37.32,2.77,-0.0848746474
2018-02-06,NVDA,5.053385,5.577018,1114800000,1.42,249.529,99.7,2695.14,29.98,2.79,0.0555917271
2018-02-06,GOOGL,51.311309,53.814892,76630000,1.42,249.529,99.7,2695.14,29.98,2.79,0.0207457252
2018-02-06,AAPL,36.226027,38.144604,272975200,1.42,249.529,99.7,2695.14,29.98,2.79,0.0417917806
2018-02-07,AAPL,38.158646,37.328041,206434400,1.42,249.529,99.7,2681.66,27.73,2.84,-0.0214070294
2018-02-07,GOOGL,53.841688,52.374771,51942000,1.42,249.529,99.7,2681.66,27.73,2.84,-0.0267606354
2018-02-07,NVDA,5.67591,5.656626,802932000,1.42,249.529,99.7,2681.66,27.73,2.84,0.0142742878
2018-02-08,NVDA,5.782218,5.37775,1144000000,1.42,249.529,99.7,2581.0,33.46,2.85,-0.0493008188
2018-02-08,GOOGL,52.596096,50.007656,66792000,1.42,249.529,99.7,2581.0,33.46,2.85,-0.045195711
2018-02-08,AAPL,37.50352,36.3009,217562000,1.42,249.529,99.7,2581.0,33.46,2.85,-0.0275166213
2018-02-09,AAPL,36.89996,36.744907,282690400,1.42,249.529,99.7,2619.55,29.06,2.83,0.0122313188
2018-02-09,GOOGL,50.909341,51.921196,98360000,1.42,249.529,99.7,2619.55,29.06,2.83,0.0382649385
2018-02-12,NVDA,5.818808,5.637589,1093172000,1.42,249.529,99.7,2656.0,25.61,2.86,-0.0174508745
2018-02-12,GOOGL,52.437296,52.332588,56240000,1.42,249.529,99.7,2656.0,25.61,2.86,0.0079233963
2018-02-12,AAPL,37.235902,38.224945,243278000,1.42,249.529,99.7,2656.0,25.61,2.86,0.040278716
2018-02-13,AAPL,38.046408,38.607883,130196800,1.42,249.529,99.7,2662.94,24.97,2.83,0.0100180232
2018-02-13,GOOGL,52.1063,52.311749,31586000,1.42,249.529,99.7,2662.94,24.97,2.83,-0.0003982163
2018-02-13,NVDA,5.601246,5.751315,625524000,1.42,249.529,99.7,2662.94,24.97,2.83,0.0201728344
2018-02-14,NVDA,5.711016,5.96863,744988000,1.42,249.529,99.7,2698.63,19.26,2.91,0.0377853083
2018-02-14,GOOGL,52.320677,53.232784,41304000,1.42,249.529,99.7,2698.63,19.26,2.91,0.0176066714
2018-02-14,AAPL,38.302469,39.319702,162579600,1.42,249.529,99.7,2698.63,19.26,2.91,0.0184371333
2018-02-15,AAPL,39.888227,40.639996,204588800,1.42,249.529,99.7,2731.2,19.13,2.9,0.0335784188
2018-02-15,GOOGL,53.766253,54.158787,37396000,1.42,249.529,99.7,2731.2,19.13,2.9,0.0173953423
2018-02-15,NVDA,6.051947,6.094223,698900000,1.42,249.529,99.7,2731.2,19.13,2.9,0.0210422139
2018-02-16,NVDA,6.067028,6.028461,637656000,1.42,249.529,99.7,2732.22,19.46,2.87,-0.0107909605
2018-02-16,GOOGL,54.259035,54.364243,39948000,1.42,249.529,99.7,2732.22,19.46,2.87,0.0037935817
2018-02-16,AAPL,40.491999,40.508442,160704400,1.42,249.529,99.7,2732.22,19.46,2.87,-0.0032370488
2018-02-20,AAPL,40.419169,40.372185,135722000,1.42,249.529,99.7,2716.26,20.6,2.88,-0.0033636735
2018-02-20,GOOGL,54.228273,54.765713,33754000,1.42,249.529,99.7,2716.26,20.6,2.88,0.0073848207
2018-02-20,NVDA,6.050958,6.158009,686240000,1.42,249.529,99.7,2716.26,20.6,2.88,0.0214894913
2018-02-21,NVDA,6.222536,5.970855,892292000,1.42,249.529,99.7,2701.33,20.02,2.94,-0.0303919359
2018-02-21,GOOGL,55.039143,55.269897,41486000,1.42,249.529,99.7,2701.33,20.02,2.94,0.0092062113
2018-02-21,AAPL,40.602404,40.188934,149886400,1.42,249.529,99.7,2701.33,20.02,2.94,-0.0045390268
2018-02-22,AAPL,40.360439,40.524887,123967600,1.42,249.529,99.7,2703.96,18.72,2.92,0.0083593348
2018-02-22,GOOGL,55.538867,55.078842,28010000,1.42,249.529,99.7,2703.96,18.72,2.92,-0.0034567695
2018-02-22,NVDA,6.004748,5.9904,534364000,1.42,249.529,99.7,2703.96,18.72,2.92,0.0032733337
2018-02-23,NVDA,6.050266,6.08391,415300000,1.42,249.529,99.7,2747.3,16.49,2.88,0.0156100812
2018-02-23,GOOGL,55.513557,55.981522,25292000,1.42,249.529,99.7,2747.3,16.49,2.88,0.0163888602
2018-02-23,AAPL,40.799751,41.229668,135249600,1.42,249.529,99.7,2747.3,16.49,2.88,0.0173913027
2018-02-26,AAPL,41.429361,42.044868,152648800,1.42,249.529,99.7,2779.6,15.8,2.86,0.0197721896
2018-02-26,GOOGL,56.168605,56.756168,30912000,1.42,249.529,99.7,2779.6,15.8,2.86,0.0138375438
2018-02-26,NVDA,6.130172,6.099991,469312000,1.42,249.529,99.7,2779.6,15.8,2.86,0.0026430993
2018-02-27,NVDA,6.073272,6.087126,455436000,1.42,249.529,99.7,2744.28,18.59,2.9,-0.0021089523
2018-02-27,GOOGL,56.756175,55.456493,42964000,1.42,249.529,99.7,2744.28,18.59,2.9,-0.0228992729
2018-02-27,AAPL,42.075399,41.9086,155712400,1.42,249.529,99.7,2744.28,18.59,2.9,-0.0032410285
2018-02-28,AAPL,42.112982,41.845165,151128400,1.42,249.529,99.7,2713.83,19.85,2.87,-0.0015136416
2018-02-28,GOOGL,55.679306,54.782085,49292000,1.42,249.529,99.7,2713.83,19.85,2.87,-0.0121610278
2018-02-28,NVDA,6.098012,5.986689,523116000,1.42,249.529,99.7,2713.83,19.85,2.87,-0.0164999312
2018-03-01,NVDA,5.984461,5.744499,1040120000,1.51,249.577,101.4,2677.67,22.47,2.81,-0.0404548086
2018-03-01,GOOGL,55.060971,53.168766,55338000,1.51,249.577,101.4,2677.67,22.47,2.81,-0.0294497624
2018-03-01,AAPL,41.943849,41.112209,195208000,1.51,249.577,101.4,2677.67,22.47,2.81,-0.0175159048
2018-03-02,AAPL,40.595368,41.396469,153816000,1.51,249.577,101.4,2691.25,19.59,2.86,0.0069142428
2018-03-02,GOOGL,52.502309,53.800503,50162000,1.51,249.577,101.4,2691.25,19.59,2.86,0.0118817269
2018-03-02,NVDA,5.636887,5.851616,913428000,1.51,249.577,101.4,2691.25,19.59,2.86,0.0186469144
2018-03-05,NVDA,5.801398,5.829599,620776000,1.51,249.577,101.4,2720.94,18.73,2.88,-0.0037624693
2018-03-05,GOOGL,53.502249,54.327511,28648000,1.51,249.577,101.4,2720.94,18.73,2.88,0.0097955972
2018-03-05,AAPL,41.161543,41.539776,113605600,1.51,249.577,101.4,2720.94,18.73,2.88,0.0034618105
2018-03-06,AAPL,41.795823,41.504513,95154000,1.51,249.577,101.4,2728.12,18.36,2.88,-0.0008488987
2018-03-06,GOOGL,54.691761,54.63221,23382000,1.51,249.577,101.4,2728.12,18.36,2.88,0.0056085571
2018-03-06,NVDA,5.914947,5.990646,636808000,1.51,249.577,101.4,2728.12,18.36,2.88,0.0276257374
2018-03-07,NVDA,5.887735,5.982731,581208000,1.51,249.577,101.4,2726.8,17.76,2.89,-0.0013213093
2018-03-07,GOOGL,54.231247,55.333916,30748000,1.51,249.577,101.4,2726.8,17.76,2.89,0.0128441799
2018-03-07,AAPL,41.098105,41.119247,126814000,1.51,249.577,101.4,2726.8,17.76,2.89,-0.009282493
2018-03-08,AAPL,41.224968,41.567963,95096400,1.51,249.577,101.4,2738.97,16.54,2.86,0.0109125346
2018-03-08,GOOGL,55.441106,56.04554,33862000,1.51,249.577,101.4,2738.97,16.54,2.86,0.012860542
2018-03-08,NVDA,6.010189,5.966402,411912000,1.51,249.577,101.4,2738.97,16.54,2.86,-0.0027293241
2018-03-09,NVDA,6.013899,6.069066,505524000,1.51,249.577,101.4,2786.57,14.64,2.9,0.0172069391
2018-03-09,GOOGL,56.547739,57.606739,42662000,1.51,249.577,101.4,2786.57,14.64,2.9,0.0278559042
2018-03-09,AAPL,41.807593,42.282143,128740800,1.51,249.577,101.4,2786.57,14.64,2.9,0.0171810199
2018-03-12,AAPL,42.354944,42.690891,128828400,1.51,249.577,101.4,2783.02,15.78,2.87,0.0096671692
2018-03-12,GOOGL,57.815657,57.859329,44306000,1.51,249.577,101.4,2783.02,15.78,2.87,0.0043847332
2018-03-12,NVDA,6.110379,6.178657,605060000,1.51,249.577,101.4,2783.02,15.78,2.87,0.0180573115
2018-03-13,NVDA,6.221455,6.127944,619772000,1.51,249.577,101.4,2765.31,16.35,2.84,-0.0082077042
2018-03-13,GOOGL,58.152113,56.568081,43140000,1.51,249.577,101.4,2765.31,16.35,2.84,-0.0223170289
2018-03-13,AAPL,42.895292,42.279785,126774000,1.51,249.577,101.4,2765.31,16.35,2.84,-0.009629832
2018-03-14,AAPL,42.362001,41.920338,117473600,1.51,249.577,101.4,2749.48,17.23,2.81,-0.0085016392
2018-03-14,GOOGL,56.860385,57.013725,41870000,1.51,249.577,101.4,2749.48,17.23,2.81,0.0078780183
2018-03-14,NVDA,6.170988,6.153424,505496000,1.51,249.577,101.4,2749.48,17.23,2.81,0.0041580456
2018-03-15,NVDA,6.167031,6.168268,401952000,1.51,249.577,101.4,2747.33,16.59,2.82,0.0024123058
2018-03-15,GOOGL,57.047467,57.099075,33382000,1.51,249.577,101.4,2747.33,16.59,2.82,0.0014970086
2018-03-15,AAPL,41.934443,41.969681,90975200,1.51,249.577,101.4,2747.33,16.59,2.82,0.0011770685
2018-03-16,AAPL,41.969691,41.82169,157618800,1.51,249.577,101.4,2752.01,15.8,2.85,-0.003526145
2018-03-16,GOOGL,57.334296,56.295643,58656000,1.51,249.577,101.4,2752.01,15.8,2.85,-0.014070849
2018-03-16,NVDA,6.184595,6.196469,399456000,1.51,249.577,101.4,2752.01,15.8,2.85,0.0045719645
2018-03-19,NVDA,6.139572,5.96195,713772000,1.51,249.577,101.4,2712.92,19.02,2.85,-0.0378472756
2018-03-19,GOOGL,55.468904,54.591038,63656000,1.51,249.577,101.4,2712.92,19.02,2.85,-0.030279521
2018-03-19,AAPL,41.657228,41.182674,133787200,1.51,249.577,101.4,2712.92,19.02,2.85,-0.0152795165
2018-03-20,AAPL,41.168579,41.168579,78597600,1.51,249.577,101.4,2716.94,18.2,2.89,-0.000342263
2018-03-20,GOOGL,54.50815,54.379128,54598000,1.51,249.577,101.4,2716.94,18.2,2.89,-0.0038817772
2018-03-20,NVDA,5.964919,6.174206,554696000,1.51,249.577,101.4,2716.94,18.2,2.89,0.035601768
2018-03-21,NVDA,6.167773,6.148973,438688000,1.51,249.577,101.4,2711.93,17.86,2.89,-0.004086885
2018-03-21,GOOGL,54.218844,54.289806,44898000,1.51,249.577,101.4,2711.93,17.86,2.89,-0.0016425629
2018-03-21,AAPL,41.121595,40.235924,148219600,1.51,249.577,101.4,2711.93,17.86,2.89,-0.0226545427
2018-03-22,AAPL,39.937561,39.667397,165963200,1.51,249.577,101.4,2643.69,23.34,2.83,-0.0141298414
2018-03-22,GOOGL,53.595546,52.262619,69312000,1.51,249.577,101.4,2643.69,23.34,2.83,-0.0373401101
2018-03-22,NVDA,6.085641,5.982977,551196000,1.51,249.577,101.4,2643.69,23.34,2.83,-0.0269956643
2018-03-23,NVDA,5.996583,5.7633,735620000,1.51,249.577,101.4,2588.26,24.87,2.82,-0.0367170014
2018-03-23,GOOGL,52.17428,50.942585,49880000,1.51,249.577,101.4,2588.26,24.87,2.82,-0.0252577091
2018-03-23,AAPL,39.55933,38.748833,164115200,1.51,249.577,101.4,2588.26,24.87,2.82,-0.0231566456
2018-03-26,AAPL,39.484162,40.588318,150164800,1.51,249.577,101.4,2658.55,21.03,2.85,0.047472015
2018-03-26,GOOGL,52.13607,52.309261,65984000,1.51,249.577,101.4,2658.55,21.03,2.85,0.0268277774
2018-03-26,NVDA,5.887735,6.04804,611424000,1.51,249.577,101.4,2658.55,21.03,2.85,0.0494058006
2018-03-27,NVDA,6.128934,5.579,1409000000,1.51,249.577,101.4,2612.62,22.5,2.78,-0.0775524573
2018-03-27,GOOGL,52.796086,49.969444,60816000,1.51,249.577,101.4,2612.62,22.5,2.78,-0.0447304548
2018-03-27,AAPL,40.802089,39.547581,163690400,1.51,249.577,101.4,2612.62,22.5,2.78,-0.025641298
2018-03-28,AAPL,39.291513,39.110619,166674000,1.51,249.577,101.4,2605.0,22.87,2.77,-0.011049023
2018-03-28,GOOGL,49.719835,49.882107,77698000,1.51,249.577,101.4,2605.0,22.87,2.77,-0.001747818
2018-03-28,NVDA,5.544615,5.475842,945904000,1.51,249.577,101.4,2605.0,22.87,2.77,-0.01849041
2018-03-29,NVDA,5.54412,5.729163,916628000,1.51,249.577,101.4,2640.87,19.97,2.74,0.0462615924
2018-03-29,GOOGL,50.181346,51.468121,69338000,1.51,249.577,101.4,2640.87,19.97,2.74,0.0317952448
2018-03-29,AAPL,39.423075,39.416027,153594000,1.51,249.577,101.4,2640.87,19.97,2.74,0.0078088378
2018-04-02,AAPL,39.148232,39.157627,150347200,1.51,249.577,101.4,2581.88,23.62,2.73,-0.006555708
2018-04-02,GOOGL,50.995692,50.251812,65068000,1.51,249.577,101.4,2581.88,23.62,2.73,-0.0236322714
2018-04-02,NVDA,5.658657,5.468419,922092000,1.51,249.577,101.4,2581.88,23.62,2.73,-0.0455118076
2018-04-03,NVDA,5.635403,5.574793,667432000,1.51,249.577,101.4,2614.45,21.1,2.79,0.0194525599
2018-04-03,GOOGL,50.42649,50.55204,51322000,1.51,249.577,101.4,2614.45,21.1,2.79,0.0059744735
2018-04-03,AAPL,39.383123,39.559319,121112000,1.51,249.577,101.4,2614.45,21.1,2.79,0.0102583192
2018-04-04,AAPL,38.734739,40.315796,138422000,1.51,249.577,101.4,2644.69,20.06,2.79,0.0191226084
2018-04-04,GOOGL,49.537209,51.099407,50724000,1.51,249.577,101.4,2644.69,20.06,2.79,0.0108277944
2018-04-04,NVDA,5.318998,5.59681,789168000,1.51,249.577,101.4,2644.69,20.06,2.79,0.0039493844
2018-04-05,NVDA,5.655193,5.476582,701240000,1.51,249.577,101.4,2662.84,18.94,2.83,-0.0214816583
2018-04-05,GOOGL,51.927153,51.244808,35836000,1.51,249.577,101.4,2662.84,18.94,2.83,0.0028454538
2018-04-05,AAPL,40.543679,40.595364,107732800,1.51,249.577,101.4,2662.84,18.94,2.83,0.0069344462
2018-04-06,AAPL,40.165451,39.556992,140021200,1.51,249.577,101.4,2604.47,21.49,2.77,-0.025578587
2018-04-06,GOOGL,50.771383,50.118816,40134000,1.51,249.577,101.4,2604.47,21.49,2.77,-0.021972798
2018-04-06,NVDA,5.373918,5.300198,662988000,1.51,249.577,101.4,2604.47,21.49,2.77,-0.0322069469
2018-04-09,NVDA,5.36328,5.328894,499524000,1.51,249.577,101.4,2613.16,21.77,2.78,0.0054141491
2018-04-09,GOOGL,50.619529,50.622013,33220000,1.51,249.577,101.4,2613.16,21.77,2.78,0.0100400758
2018-04-09,AAPL,39.909373,39.94931,116070800,1.51,249.577,101.4,2613.16,21.77,2.78,0.00991781
2018-04-10,AAPL,40.642352,40.701084,113634400,1.51,249.577,101.4,2656.87,20.47,2.8,0.0188181931
2018-04-10,GOOGL,51.126699,51.436359,36620000,1.51,249.577,101.4,2656.87,20.47,2.8,0.0160868022
2018-04-10,NVDA,5.559209,5.638124,761676000,1.51,249.577,101.4,2656.87,20.47,2.8,0.058028992
2018-04-11,NVDA,5.62328,5.59681,460244000,1.51,249.577,101.4,2642.19,20.24,2.79,-0.0073275523
2018-04-11,GOOGL,51.21305,50.868652,34060000,1.51,249.577,101.4,2642.19,20.24,2.79,-0.011037077
2018-04-11,AAPL,40.461463,40.510799,89726400,1.51,249.577,101.4,2642.19,20.24,2.79,-0.0046751759
2018-04-12,AAPL,40.738672,40.910168,91557200,1.51,249.577,101.4,2663.99,18.49,2.83,0.0098583166
2018-04-12,GOOGL,51.186745,51.475559,32896000,1.51,249.577,101.4,2663.99,18.49,2.83,0.0119308624
2018-04-12,NVDA,5.689827,5.803623,593920000,1.51,249.577,101.4,2663.99,18.49,2.83,0.0369519147
2018-04-13,NVDA,5.867201,5.726934,503036000,1.51,249.577,101.4,2656.3,17.41,2.82,-0.0132139465
2018-04-13,GOOGL,51.951967,51.413532,25410000,1.51,249.577,101.4,2656.3,17.41,2.82,-0.0012049792
2018-04-13,AAPL,41.060518,41.048771,100497200,1.51,249.577,101.4,2656.3,17.41,2.82,0.0033879893
2018-04-16,AAPL,41.119242,41.304836,86313600,1.51,249.577,101.4,2677.84,16.56,2.83,0.0062380764
2018-04-16,GOOGL,51.885472,51.912766,29776000,1.51,249.577,101.4,2677.84,16.56,2.83,0.0097101526
2018-04-17,NVDA,5.778885,5.876354,447224000,1.51,249.577,101.4,2706.39,15.25,2.82,0.0261348814
2018-04-17,GOOGL,52.662102,53.56329,54584000,1.51,249.577,101.4,2706.39,15.25,2.82,0.0317941863
2018-04-17,AAPL,41.462245,41.873367,106421600,1.51,249.577,101.4,2706.39,15.25,2.82,0.0137642728
2018-04-18,AAPL,41.772352,41.7794,83018000,1.51,249.577,101.4,2708.64,15.6,2.87,-0.002244086
2018-04-18,GOOGL,53.545918,53.366276,31126000,1.51,249.577,101.4,2708.64,15.6,2.87,-0.0036781508
2018-04-18,NVDA,5.825888,5.84741,391364000,1.51,249.577,101.4,2708.64,15.6,2.87,-0.0049255056
2018-04-19,NVDA,5.73312,5.666079,471996000,1.51,249.577,101.4,2693.13,15.96,2.92,-0.0310105075
2018-04-19,GOOGL,53.050167,54.064007,39884000,1.51,249.577,101.4,2693.13,15.96,2.92,0.0130743809
2018-04-19,AAPL,40.820891,40.595364,139235200,1.51,249.577,101.4,2693.13,15.96,2.92,-0.028340193
2018-04-20,AAPL,40.07852,38.932076,261964400,1.51,249.577,101.4,2670.14,16.88,2.96,-0.0409723665
2018-04-20,GOOGL,53.806949,53.462055,42434000,1.51,249.577,101.4,2670.14,16.88,2.96,-0.0111340545
2018-04-20,NVDA,5.65742,5.657915,386200000,1.51,249.577,101.4,2670.14,16.88,2.96,-0.0014409269
2018-04-23,NVDA,5.675725,5.538427,427508000,1.51,249.577,101.4,2670.29,16.34,2.98,-0.021118693
2018-04-23,GOOGL,53.74293,53.287868,69590000,1.51,249.577,101.4,2670.29,16.34,2.98,-0.0032581371
2018-04-23,AAPL,39.192846,38.819313,146062000,1.51,249.577,101.4,2670.29,16.34,2.98,-0.0028963894
2018-04-24,AAPL,38.92033,38.27898,134768000,1.51,249.577,101.4,2634.56,18.02,3.0,-0.0139191745
2018-04-24,GOOGL,52.562853,50.748562,128220000,1.51,249.577,101.4,2634.56,18.02,3.0,-0.0476526217
2018-04-24,NVDA,5.564156,5.472129,414596000,1.51,249.577,101.4,2634.56,18.02,3.0,-0.0119705486
2018-04-25,NVDA,5.442443,5.359817,588492000,1.51,249.577,101.4,2639.4,17.84,3.03,-0.0205243412
2018-04-25,GOOGL,51.101393,50.76593,57860000,1.51,249.577,101.4,2639.4,17.84,3.03,0.0003422425
2018-04-25,AAPL,38.203804,38.445778,113528400,1.51,249.577,101.4,2639.4,17.84,3.03,0.0043574211
2018-04-26,AAPL,38.556203,38.579697,111852000,1.51,249.577,101.4,2666.94,16.24,3.0,0.0034833152
2018-04-26,GOOGL,51.273585,51.774303,50926000,1.51,249.577,101.4,2666.94,16.24,3.0,0.0198631889
2018-04-26,NVDA,5.521606,5.571578,375824000,1.51,249.577,101.4,2666.94,16.24,3.0,0.0395089086
2018-04-27,NVDA,5.677459,5.599038,400848000,1.51,249.577,101.4,2669.91,15.41,2.96,0.0049286038
2018-04-27,GOOGL,51.884976,51.185757,40746000,1.51,249.577,101.4,2669.91,15.41,2.96,-0.0113675456
2018-04-27,AAPL,38.527995,38.13332,142623200,1.51,249.577,101.4,2669.91,15.41,2.96,-0.0115702517
2018-04-30,AAPL,38.088709,38.824028,169709600,1.51,249.577,101.4,2648.05,15.93,2.95,0.0181129826
2018-04-30,GOOGL,51.333145,50.547085,34492000,1.51,249.577,101.4,2648.05,15.93,2.95,-0.0124775312
2018-04-30,NVDA,5.615365,5.563662,327844000,1.51,249.577,101.4,2648.05,15.93,2.95,-0.0063182415
2018-05-01,NVDA,5.555498,5.619075,253788000,1.7,250.792,98.0,2654.8,15.49,2.97,0.0099599378
2018-05-01,GOOGL,50.433938,51.64727,35326000,1.7,250.792,98.0,2654.8,15.49,2.97,0.0217655558
2018-05-02,AAPL,41.166232,41.481037,266157600,1.7,250.792,98.0,2635.67,15.97,2.97,0.0441749965
2018-05-02,GOOGL,51.312304,50.917786,34698000,1.7,250.792,98.0,2635.67,15.97,2.97,-0.0141243585
2018-05-02,NVDA,5.615613,5.598544,268248000,1.7,250.792,98.0,2635.67,15.97,2.97,-0.0036539205
2018-05-03,NVDA,5.630455,5.763795,443144000,1.7,250.792,98.0,2629.73,15.9,2.94,0.0295168289
2018-05-03,GOOGL,50.884035,50.930183,39282000,1.7,250.792,98.0,2629.73,15.9,2.94,0.000243486
2018-05-03,AAPL,41.318946,41.556221,136272800,1.7,250.792,98.0,2629.73,15.9,2.94,0.0018124877
2018-05-04,AAPL,41.875704,43.186596,224805200,1.7,250.792,98.0,2663.42,14.77,2.95,0.0392329925
2018-05-04,GOOGL,50.598195,52.155926,36892000,1.7,250.792,98.0,2663.42,14.77,2.95,0.0240671103
2018-05-04,NVDA,5.735099,5.913958,400660000,1.7,250.792,98.0,2663.42,14.77,2.95,0.0260527481
2018-05-07,NVDA,6.018601,6.151941,687616000,1.7,250.792,98.0,2672.63,14.75,2.95,0.0402409424
2018-05-07,GOOGL,52.299341,52.575752,34400000,1.7,250.792,98.0,2672.63,14.75,2.95,0.0080494498
2018-05-07,AAPL,43.503754,43.499058,169805600,1.7,250.792,98.0,2672.63,14.75,2.95,0.0072351582
2018-05-08,AAPL,43.459116,43.708138,113611200,1.7,250.792,98.0,2671.92,14.71,2.97,0.004806535
2018-05-08,GOOGL,52.831819,52.532581,26030000,1.7,250.792,98.0,2671.92,14.71,2.97,-0.0008211186
2018-05-08,NVDA,6.152188,6.194491,506616000,1.7,250.792,98.0,2671.92,14.71,2.97,0.0069165306
2018-05-09,NVDA,6.214529,6.327583,596760000,1.7,250.792,98.0,2697.79,13.42,3.0,0.021485608
2018-05-09,GOOGL,52.806017,54.039196,47160000,1.7,250.792,98.0,2697.79,13.42,3.0,0.0286796241
2018-05-09,AAPL,43.825602,44.015892,92844800,1.7,250.792,98.0,2697.79,13.42,3.0,0.0070411263
2018-05-10,AAPL,44.105171,44.6455,111957200,1.7,250.792,98.0,2723.07,13.23,2.97,0.0143041098
2018-05-10,GOOGL,54.339425,54.858997,36414000,1.7,250.792,98.0,2723.07,13.23,2.97,0.0151704946
2018-05-10,NVDA,6.380523,6.435195,994080000,1.7,250.792,98.0,2723.07,13.23,2.97,0.0170067545
2018-05-11,NVDA,6.253368,6.29666,1214456000,1.7,250.792,98.0,2727.72,12.65,2.97,-0.0215277118
2018-05-11,GOOGL,54.607895,54.75528,30504000,1.7,250.792,98.0,2727.72,12.65,2.97,-0.0018906252
